it	post	prior	lik	shape	rate	mean_bm
0	-2141.57959153	0.132700272164	-2141.7122918	5	3.27848640244	1.52509401786
10	-59.0443714911	0.116079882037	-59.1604513731	16.5221854624	0.313105893179	52.7686824885
20	-32.7416155774	0.134053864191	-32.8756694416	10.5303349246	0.0837414762988	125.748140468
30	-32.1656775862	0.135810659064	-32.3014882452	10.0390472831	0.0837414762988	119.881422287
40	-31.5586742396	0.14201577931	-31.7006900189	8.47471599948	0.0837414762988	101.20093858
50	-31.5586742396	0.14201577931	-31.7006900189	8.47471599948	0.0837414762988	101.20093858
60	-31.576280851	0.141979913303	-31.7182607643	8.47471599948	0.0873588920403	97.0103420677
70	-31.576280851	0.141979913303	-31.7182607643	8.47471599948	0.0873588920403	97.0103420677
80	-31.576280851	0.141979913303	-31.7182607643	8.47471599948	0.0873588920403	97.0103420677
90	-31.553228252	0.142000320661	-31.6952285727	8.47471599948	0.085300462384	99.3513488981
100	-31.5349574001	0.138464587563	-31.6734219877	9.33590401356	0.085300462384	109.447284958
110	-31.0198240381	0.135246871263	-31.1550709093	10.1457057073	0.101406195547	100.050156232
120	-31.484372974	0.138322724457	-31.6226956985	9.33140339049	0.101406195547	92.0200520313
130	-31.1431961459	0.136632082647	-31.2798282286	9.77438951836	0.100025532224	97.7189453639
140	-31.1431961459	0.136632082647	-31.2798282286	9.77438951836	0.100025532224	97.7189453639
150	-31.1431961459	0.136632082647	-31.2798282286	9.77438951836	0.100025532224	97.7189453639
160	-31.2107442272	0.13660406537	-31.3473482926	9.77438951836	0.102855825435	95.0300041541
170	-31.2248379233	0.136685901202	-31.3615238245	9.75266410738	0.102855825435	94.8187821754
180	-31.2793875152	0.132507368391	-31.4118948836	10.9418128137	0.097876723723	111.791776405
190	-31.1986085608	0.133076991835	-31.3316855526	10.7731123356	0.097876723723	110.0681748
200	-31.7771424175	0.132800454066	-31.9099428716	10.7731123356	0.125841560834	85.6085403278
210	-31.7771424175	0.132800454066	-31.9099428716	10.7731123356	0.125841560834	85.6085403278
220	-30.7906240714	0.129653893842	-30.9202779652	11.7427082428	0.125841560834	93.3134344882
230	-30.7906240714	0.129653893842	-30.9202779652	11.7427082428	0.125841560834	93.3134344882
240	-30.7906240714	0.129653893842	-30.9202779652	11.7427082428	0.125841560834	93.3134344882
250	-30.6974395785	0.129677545613	-30.8271171241	11.7427082428	0.123446718741	95.1236967864
260	-31.1038762378	0.129858238962	-31.2337344767	11.7427082428	0.105169654058	111.65490985
270	-31.1038762378	0.129858238962	-31.2337344767	11.7427082428	0.105169654058	111.65490985
280	-31.1038762378	0.129858238962	-31.2337344767	11.7427082428	0.105169654058	111.65490985
290	-31.1038762378	0.129858238962	-31.2337344767	11.7427082428	0.105169654058	111.65490985
300	-31.1038762378	0.129858238962	-31.2337344767	11.7427082428	0.105169654058	111.65490985
310	-31.1038762378	0.129858238962	-31.2337344767	11.7427082428	0.105169654058	111.65490985
