it	post	prior	lik	shape	rate	mean_bm
90820	-27.9417604423	0.0968607700761	-28.0386212124	44.0677013295	0.445652424148	98.8835669721
90830	-28.1104724378	0.0971348511342	-28.2076072889	43.6284420479	0.422746987602	103.202254132
90840	-29.3256111862	0.0960504715897	-29.4216616578	51.0462563574	0.466345783014	109.460100674
90850	-28.9216991157	0.0956018220057	-29.0173009377	48.8452367255	0.529204123536	92.2994257851
90860	-28.1792727758	0.0981422716325	-28.2774150474	39.582905015	0.384009839943	103.077840456
90870	-29.6531179012	0.097952439961	-29.7510703412	41.3514936194	0.371577530487	111.286313694
90880	-28.1110323786	0.0978793434006	-28.208911722	40.4556696856	0.394753454208	102.483383627
90890	-29.1965407681	0.0981031351249	-29.2946439033	38.1566709383	0.418555147551	91.1628280325
90900	-28.3636621362	0.0992027250072	-28.4628648613	36.3629654287	0.349253499715	104.116252116
90910	-29.7472410326	0.101431461308	-29.8486724939	30.411345054	0.3403884204	89.3430658372
90920	-28.1911332974	0.0993838142802	-28.2905171117	35.616426866	0.351651125819	101.283414871
90930	-29.1606998056	0.0996318736703	-29.2603316793	35.616426866	0.32599031651	109.256088485
90940	-28.6310839582	0.0999607379289	-28.7310446961	34.5231241081	0.325902734463	105.930759265
90950	-28.4955378494	0.102350365163	-28.5978882146	29.3664985993	0.299845590211	97.9387376637
90960	-28.7056306778	0.103985585047	-28.8096162628	26.9760175757	0.278965462795	96.7002054858
90970	-29.0869258279	0.100518494783	-29.1874443227	33.3977331666	0.307273297866	108.69064575
90980	-28.8921384677	0.0982404403812	-28.9903789081	39.8439363822	0.368707668253	108.0637584
90990	-29.8066612843	0.0984626888173	-29.9051239731	39.4877069133	0.352661010041	111.970719158
91000	-28.2342233616	0.0997054116366	-28.3339287732	34.8207001114	0.342701598869	101.606471129
91010	-28.2576353574	0.100229916861	-28.3578652742	33.510060609	0.332981884686	100.636287288
91020	-28.396700711	0.101182997365	-28.4978837084	31.3699786484	0.320924583568	97.7487554853
91030	-29.55137335	0.10648387185	-29.6578572218	24.4340087666	0.222724121034	109.70526521
91040	-29.1251891995	0.10856346308	-29.2337526626	22.3590217941	0.214902874075	104.042451225
91050	-29.0031760537	0.107972047856	-29.1111481016	22.8517289565	0.222824079653	102.555024538
91060	-28.836168671	0.106222968753	-28.9423916398	24.5331998122	0.240651374496	101.944981048
91070	-29.0144648684	0.108651436482	-29.1231163049	22.2308646553	0.220002837513	101.0480815
91080	-29.3220154998	0.107530668968	-29.4295461688	23.0495017499	0.247611235568	93.0874630831
91090	-29.0207431328	0.106536548359	-29.1272796811	24.2746493267	0.231609678607	104.808440963
91100	-28.3924827985	0.101157695383	-28.4936404939	31.4198038606	0.321309259317	97.786798698
91110	-28.4147350917	0.101863255791	-28.5165983474	30.3042920159	0.301111727093	100.641354319
91120	-28.5517383827	0.10107355542	-28.6528119381	31.4432543086	0.328956073963	95.5849634566
91130	-28.3930414739	0.0995736746234	-28.4926151485	35.3589971923	0.339661618929	104.10065554
91140	-28.3603204759	0.100917368593	-28.4612378445	31.8940490812	0.325466355182	97.9949189014
91150	-28.4031403236	0.101054119047	-28.5041944426	31.896257988	0.311255014845	102.476286218
91160	-30.2243593518	0.103268487446	-30.3276278393	27.5534837226	0.313895261255	87.7792280534
91170	-28.5854704157	0.102399584544	-28.6878700002	29.2194091998	0.302873278381	96.4740414074
91180	-29.1560185463	0.106103622638	-29.2621221689	24.4413892426	0.261023397067	93.6367755427
91190	-28.5560784998	0.10344060282	-28.6595191026	27.8360114256	0.277921193354	100.157929986
91200	-30.0810671308	0.107065198752	-30.1881323295	23.3655856758	0.263519084793	88.667527417
91210	-28.9232063169	0.106459706326	-29.0296660232	24.322585231	0.235154951448	103.432162841
91220	-28.7175554171	0.105217990465	-28.8227734076	25.5614363263	0.257522888569	99.2588909993
91230	-28.8926264876	0.103594624556	-28.9962211121	27.8250176169	0.262795526105	105.88086498
91240	-31.469107382	0.103641812378	-31.5727491944	28.17083349	0.236391381845	119.170306761
91250	-28.9759194494	0.107843013696	-29.0837624631	22.9595702241	0.224857927211	102.107008229
91260	-29.2184105149	0.111225964558	-29.3296364794	20.2403655941	0.200613164043	100.892509675
91270	-29.9573842734	0.118277719708	-30.0756619931	16.1067705751	0.171208564009	94.076897779
91280	-29.4302850353	0.111938013917	-29.5422230492	19.7992133522	0.188770147601	104.885298887
91290	-30.3576270477	0.113323092917	-30.4709501406	18.7001884519	0.211111077262	88.5798542383
91300	-29.4761203455	0.114395602744	-29.5905159482	18.1830252429	0.185153478702	98.2051505074
91310	-30.1489057425	0.110949192563	-30.2598549351	20.5849163805	0.183212498486	112.355415436
91320	-29.3288621078	0.112720762412	-29.4415828702	19.2202998572	0.192868307753	99.6550448394
91330	-29.2766158035	0.110028413455	-29.3866442169	21.1768288684	0.202291804228	104.684561736
91340	-29.4783499641	0.11120942442	-29.5895593885	20.1507244718	0.214448057771	93.965525644
91350	-30.411356706	0.111063463398	-30.5224201694	20.1507244718	0.229371681134	87.8518410476
91360	-29.3406656352	0.111061268425	-29.4517269037	20.27875442	0.212258463118	95.5380253025
91370	-29.029638222	0.107436909172	-29.1370751312	23.2037413083	0.241571828844	96.0531756508
91380	-29.3537546947	0.112513641557	-29.4662683362	19.3259134053	0.198314919663	97.4506277092
91390	-29.1751427981	0.110454449996	-29.2855972481	20.7552115142	0.211690012396	98.0453035044
91400	-29.9700116793	0.109403385782	-30.0794150651	21.7724956272	0.195080654026	111.60766164
91410	-29.5532978783	0.113084246481	-29.6663821248	18.9282403744	0.200020268744	94.6316115522
91420	-29.5525912586	0.114632638117	-29.6672238967	18.0988964364	0.174980181941	103.43397884
91430	-30.0414476288	0.114395290938	-30.1558429197	18.0988964364	0.199163082215	90.8747556782
91440	-30.4084479931	0.117238150872	-30.525686144	16.5685402703	0.185271581379	89.4283955852
91450	-29.4911617645	0.113746348729	-29.6049081133	18.545685486	0.192408963238	96.3868063833
91460	-29.616652588	0.111145737709	-29.7277983257	20.3883199941	0.18900796114	107.87016521
91470	-29.3301540233	0.112558078435	-29.4427121018	19.3098543231	0.196155846638	98.441390629
91480	-30.2524630635	0.111359783446	-30.363822847	20.2946552876	0.179683690925	112.946562835
91490	-30.1272530664	0.114055573258	-30.2413086397	18.2861938887	0.202837890772	90.1517651314
91500	-29.5971821859	0.110651184222	-29.7078333701	20.5223048622	0.221804167282	92.5244332134
91510	-29.7506118869	0.106726143608	-29.8573380305	23.7258238489	0.263215920311	90.1382553946
91520	-29.04194312	0.103812679969	-29.1457558	27.5608250313	0.257418981718	107.066016839
91530	-28.5231448592	0.102941471484	-28.6260863307	28.5928930013	0.282912095913	101.066350341
91540	-28.5319329539	0.103160021177	-28.6350929751	28.2063020436	0.283667372517	99.4344248804
91550	-29.2215073422	0.103161710426	-29.3246690526	27.8880923507	0.303327118223	91.9406497977
91560	-28.7743055538	0.100815916623	-28.8751214704	31.8120355212	0.339461752475	93.7131658849
91570	-28.5571575235	0.099366261569	-28.656523785	35.0409145095	0.37090910581	94.4730500291
91580	-28.2290170319	0.0999747652482	-28.3289917971	34.0025573572	0.341951297644	99.4368425897
91590	-28.1796000949	0.0995000169817	-28.2791001118	35.1854937037	0.35256504721	99.7985874723
91600	-28.1578408137	0.0989682982477	-28.256809112	36.7785552773	0.362430567576	101.477520296
91610	-28.0484609361	0.0981749709803	-28.1466359071	39.0678381897	0.391102821037	99.8914763285
91620	-28.8974554995	0.0966046493742	-28.9940601489	43.8508473159	0.47527067571	92.2649966787
91630	-27.8792399499	0.0962029409356	-27.9754428908	47.7421059377	0.47527067571	100.452454523
91640	-27.9987974186	0.0971234388518	-28.0959208574	43.4154980145	0.426799186669	101.723478794
91650	-28.2288234213	0.0980005427318	-28.326823964	40.177532259	0.387282704175	103.742129008
91660	-28.3006668001	0.0984836937628	-28.3991504939	37.6011094408	0.392027018006	95.9145867856
91670	-29.0412649656	0.0982040432706	-29.1394690089	37.9272948744	0.41336271349	91.7530624719
91680	-28.3615374832	0.0977666891096	-28.4593041723	39.8024146087	0.418790498141	95.0413507121
91690	-28.3785493329	0.0977752639397	-28.4763245969	39.7566186034	0.418790498141	94.9319976931
91700	-31.9051886721	0.0968899046771	-32.0020785768	47.4938127881	0.405699461576	117.066492037
91710	-27.912885107	0.0957735365536	-28.0086586436	50.6814070567	0.497773349175	101.81623251
91720	-28.9566608089	0.094997427655	-29.0516582366	58.498844161	0.543568829095	107.619938874
91730	-27.8285917517	0.0951162286182	-27.9237079803	54.7832450564	0.544710064552	100.573219813
91740	-28.0079351805	0.0949088917454	-28.1028440723	54.7832450564	0.566628465467	96.6828325706
91750	-27.9781520704	0.0950769059715	-28.0732289764	55.9019103586	0.544194965998	102.724049011
91760	-28.4530648674	0.0948513147148	-28.5479161821	58.8819720721	0.557863439123	105.549078758
91770	-30.3354580774	0.0938510677754	-30.4293091452	59.3492287767	0.662837754904	89.5380933534
91780	-27.8539359109	0.0943878825291	-27.9483237934	59.5354126347	0.60512294429	98.3856474069
91790	-27.8579593081	0.0938620490192	-27.9518213571	65.3386475552	0.648936645556	100.685711005
91800	-27.8384460322	0.0938233723699	-27.9322694045	65.0346393852	0.653543382866	99.5108222196
91810	-28.2665079923	0.094430494092	-28.3609384864	57.6957147997	0.606167852167	95.181086548
91820	-27.8918104618	0.0942529416926	-27.9860634035	60.4141106292	0.617145483878	97.8928181563
91830	-28.1356247535	0.0947214137861	-28.2303461673	59.2361166821	0.570587053756	103.816089573
91840	-27.8927896985	0.0945388211013	-27.9873285196	58.047164549	0.593520984727	97.8013685155
91850	-27.8374033736	0.0943500720215	-27.9317534457	60.9994945709	0.605382777166	100.761859887
91860	-27.8471570229	0.0936924873493	-27.9408495102	66.4261446901	0.665445222466	99.822107737
91870	-28.3737342037	0.0939815534611	-28.4677157571	66.4261446901	0.634597218259	104.674497112
91880	-30.8902590601	0.0950569905715	-30.9853160507	60.1288762321	0.532711503238	112.873245399
91890	-27.832860323	0.0944492996701	-27.9273096227	60.1288762321	0.597011894817	100.716378943
91900	-27.8743441848	0.0944387520409	-27.9687829369	60.5694831353	0.597011894817	101.454399253
91910	-27.8698712545	0.0955621432643	-27.9654333978	51.8866272929	0.51249116877	101.243944198
91920	-27.8861332108	0.0954038842991	-27.9815370951	51.8866272929	0.529163161328	98.0541184362
91930	-28.280389233	0.0958869735637	-28.3762762066	48.0454189737	0.505806194555	94.9878026226
91940	-32.0981352565	0.0953490035225	-32.19348426	48.0724493334	0.562321053352	85.489328644
91950	-27.8636617959	0.0952797431458	-27.9589415391	52.8155229679	0.537036712267	98.3462056903
91960	-29.2121763135	0.09577584199	-29.3079521555	52.8155229679	0.484826291271	108.937002631
91970	-27.9696689817	0.0964902472477	-28.066159229	46.5595898253	0.456276078617	102.042583443
91980	-28.7235994073	0.0975008851279	-28.8211002924	42.6779116444	0.397848757091	107.271697809
91990	-28.081778842	0.0984473883575	-28.1802262304	38.2628442559	0.380306292049	100.610600077
92000	-28.333664865	0.0974201604803	-28.4310850255	42.6613222677	0.406494692297	104.949272588
92010	-28.5293554177	0.0974664147685	-28.6268218325	42.6613222677	0.401678528422	106.207624379
92020	-29.9319094815	0.0981125116328	-30.0300219931	37.8153440626	0.42555352866	88.8615450603
92030	-27.9978476516	0.0965519742342	-28.0943996258	45.2203303566	0.464075292429	97.4417968254
92040	-28.3093877074	0.095796910414	-28.4051846179	48.4980682173	0.511467638895	94.8213817047
92050	-28.1021656006	0.0983254732957	-28.2004910739	38.3676901376	0.390614891076	98.2238286715
92060	-28.9840825357	0.0995637720173	-29.0836463077	34.3531367717	0.372633167033	92.1902283826
92070	-29.8256796134	0.101501831355	-29.9271814448	30.2748473008	0.339901808599	89.0693916152
92080	-28.6007203593	0.103137072626	-28.7038574319	28.3661002202	0.27631598137	102.658196169
92090	-29.8713476676	0.101283264356	-29.9726309319	31.9770174525	0.284234975258	112.502050191
92100	-28.3289277978	0.100903592152	-28.42983139	31.9770174525	0.32337333071	98.8857596335
92110	-28.2720974232	0.10041929162	-28.3725167149	33.0133835318	0.331855200041	99.4812904176
92120	-28.2475673645	0.100082672861	-28.3476500374	33.7191193159	0.340711049235	98.9669087386
92130	-28.5605496726	0.103311130927	-28.6638608036	27.9575299171	0.283558164114	98.595397542
92140	-28.4051027031	0.101775548744	-28.5068782518	30.4519317482	0.302856462882	100.549056997
92150	-28.5810821788	0.101451222479	-28.6825334013	31.2392932144	0.299147952523	104.427568202
92160	-28.526997819	0.101182972757	-28.6281807918	31.7337974843	0.304923506748	104.07133849
92170	-28.4152250083	0.101862732394	-28.5170877407	30.2290878633	0.304923506748	99.1366267091
92180	-29.0814462054	0.104147672587	-29.185593878	27.1129954869	0.252908023821	107.204963596
92190	-28.9182478528	0.107563330227	-29.0258111831	23.1855427364	0.230459933773	100.605525467
92200	-28.7770758964	0.105842486577	-28.882918383	24.8590008471	0.251390777253	98.8858904004
92210	-28.8625837775	0.105668429931	-28.9682522075	24.9794762158	0.259019188419	96.4387093027
92220	-29.0098852253	0.104177783266	-29.1140630086	26.6232197518	0.284078690769	93.7177641863
92230	-28.7371547399	0.105480421432	-28.8426351613	25.2771540154	0.253557603836	99.6899861532
92240	-29.0520834109	0.107585897077	-29.159669308	23.063648533	0.240506794698	95.8960372076
92250	-28.5072534537	0.102100302214	-28.6093537559	29.9962563437	0.292256266881	102.636828506
92260	-28.3479523184	0.101222522454	-28.4491748409	31.4267676421	0.314306796677	99.9875534807
92270	-28.338336461	0.0987183936078	-28.4370548546	37.8092986991	0.362673235055	104.251692831
92280	-28.9998533794	0.0987704521357	-29.0986238315	36.3316112071	0.394978450693	91.9837807438
92290	-28.0190847885	0.0977332446718	-28.1168180332	40.7757602817	0.404221285048	100.874846996
92300	-29.8066910273	0.0980400763229	-29.9047311036	38.0828390594	0.426835769384	89.2212925695
92310	-28.2902328135	0.0963971776183	-28.3866299911	47.7400555483	0.454940408121	104.936942721
92320	-28.5444867169	0.0973030756432	-28.6417897925	41.2971463192	0.440111500858	93.8333723129
92330	-28.5252995146	0.097791382462	-28.623090897	41.2971463192	0.389213481407	106.104100428
92340	-28.176073759	0.0971948986479	-28.2732686576	43.4616988107	0.418718741174	103.796879712
92350	-28.9090274693	0.0972335769868	-29.0062610463	44.0374335082	0.40713352044	108.164597846
92360	-28.143360179	0.098443561844	-28.2418037408	38.4583786193	0.376321622142	102.195506069
92370	-28.3201805722	0.0981975802961	-28.4183781525	38.4419932111	0.402260566027	95.5649060775
92380	-29.7293173292	0.0987584204102	-29.8280757496	38.4419932111	0.344044311573	111.735587301
92390	-29.1940263644	0.098848129742	-29.2928744941	36.0373825459	0.395108468219	91.2088336358
92400	-28.9459837236	0.0960641708686	-29.0420478944	46.3522331456	0.503066560955	92.139364337
92410	-28.1930592196	0.0950930470178	-28.2881522666	56.3809756287	0.540646719202	104.284320289
92420	-29.4145107626	0.0940949022898	-29.5086056649	58.4672316197	0.639417165429	91.4383203654
92430	-29.6431627306	0.0946049742795	-29.7377677049	62.8452455405	0.574333699653	109.422876593
92440	-28.1281018773	0.0933704595	-28.2214723368	71.4363578086	0.694414864461	102.872737127
92450	-28.0955126514	0.0936894601801	-28.1892021116	68.294686134	0.663394280083	102.947354513
92460	-27.9879296958	0.0933450381265	-28.0812747339	68.294686134	0.700266749908	97.5266727185
92470	-28.1692161447	0.0936028326613	-28.2628189774	65.0392052327	0.677107257698	96.0545090799
92480	-28.1449501156	0.0941338932605	-28.2390840088	60.4182410928	0.629805738161	95.9315506861
92490	-28.3706225281	0.0932147119022	-28.46383724	73.7936125948	0.709342693995	104.030975746
92500	-28.8512018264	0.0926472744344	-28.9438491008	72.4562436585	0.771408451617	93.9272100359
92510	-27.9701274759	0.0931714318796	-28.0632989078	72.4562436585	0.714948952234	101.344639267
92520	-28.145327046	0.0928582131733	-28.2381852592	72.4562436585	0.748648890808	96.7826768304
92530	-28.145327046	0.0928582131733	-28.2381852592	72.4562436585	0.748648890808	96.7826768304
92540	-28.024787964	0.0926236687317	-28.1174116328	75.7441439037	0.771799374674	98.1396803225
92550	-28.583295546	0.0930789420794	-28.6763744881	75.7441439037	0.722739628889	104.801426234
92560	-32.9507782688	0.0921829347171	-33.0429612035	71.4222526897	0.822535962546	86.8317689947
92570	-28.00854739	0.0929477947028	-28.1014951847	72.2810311236	0.739134751189	97.7914121982
92580	-29.0934079936	0.0933833766909	-29.1867913703	73.817619957	0.69123668786	106.790656881
92590	-28.142239721	0.0920127770194	-28.2342524981	81.8901823366	0.835445745865	98.0197490285
92600	-27.9988801648	0.0930143335189	-28.0918944983	74.1050610369	0.730670840848	101.420580779
92610	-28.4558283541	0.0926052711722	-28.5484336253	80.1194465773	0.771821347516	103.805688758
92620	-28.6365805826	0.0916376470104	-28.7282182296	83.6959277659	0.875810008257	95.5640229922
92630	-28.3143476665	0.0912341948847	-28.4055818614	92.6793511367	0.918438941568	100.909648908
92640	-28.3574827671	0.0910012049306	-28.448483972	92.6793511367	0.944011824	98.1760490499
92650	-28.3802600973	0.0912967518818	-28.4715568492	92.6348298653	0.911588447562	101.619135382
92660	-28.4342009453	0.0916515974279	-28.5258525427	89.5284010787	0.8731694542	102.532676387
92670	-29.175733721	0.0916664532501	-29.2674001742	81.8815049377	0.8731694542	93.7750450887
92680	-28.2614779934	0.0918915568713	-28.3533695503	82.4663182877	0.848463455893	97.1948970989
92690	-28.1081603081	0.0918860214089	-28.2000463295	84.838291127	0.848463455893	99.9905070016
92700	-28.1594493542	0.0919296508788	-28.2513790051	85.216747899	0.843631741015	101.01178483
92710	-28.3084520546	0.092088462477	-28.400540517	84.6675001969	0.826489672223	102.44229667
92720	-29.4715249016	0.0919865321968	-29.5635114338	77.8914404762	0.839784014469	92.7517541822
92730	-30.1261896565	0.0913787775886	-30.217568434	83.043960634	0.904277342908	91.8346138884
92740	-28.2259503306	0.0913588826482	-28.3173092133	89.5412993333	0.9051610335	98.9230601179
92750	-28.2649713708	0.0913134041025	-28.3562847749	89.5412993333	0.910140987668	98.3817897958
